barseq,gene,cloneid
barseq_0037,PBANKA_093080,PbGEM-032387
barseq_0037,PBANKA_093090,PbGEM-342316
barseq_0037,PBANKA_093660,PbGEM-342348
barseq_0037,PBANKA_093850,PbGEM-033491
barseq_0037,PBANKA_093890,PbGEM-291880
barseq_0037,PBANKA_100790,PbGEM-035437
barseq_0037,PBANKA_100970,PbGEM-293896
barseq_0037,PBANKA_101520,PbGEM-263108
barseq_0037,PBANKA_103410,PbGEM-242674
barseq_0037,PBANKA_103760,PbGEM-243448
barseq_0037,PBANKA_110230,PbGEM-334675
barseq_0037,PBANKA_111060,PbGEM-041538
barseq_0037,PBANKA_111440,PbGEM-244357
barseq_0037,PBANKA_112270,PbGEM-246785
barseq_0037,PBANKA_112280,PbGEM-043245
barseq_0037,PBANKA_112780,PbGEM-248353
barseq_0037,PBANKA_112890,PbGEM-301306
barseq_0037,PBANKA_114230,PbGEM-335923
barseq_0037,PBANKA_120640,PbGEM-101822
barseq_0037,PBANKA_121010,PbGEM-246270
barseq_0037,PBANKA_121220,PbGEM-305242
barseq_0037,PBANKA_122200,PbGEM-306506
barseq_0037,PBANKA_122410,PbGEM-306778
barseq_0037,PBANKA_122840,PbGEM-103204
barseq_0037,PBANKA_122960,PbGEM-307522
barseq_0037,PBANKA_123430,PbGEM-337083
barseq_0037,PBANKA_123820,PbGEM-261556
barseq_0037,PBANKA_124100,PbGEM-052172
barseq_0037,PBANKA_124670,PbGEM-052974
barseq_0037,PBANKA_130620,PbGEM-053942
barseq_0037,PBANKA_131600,PbGEM-264692
barseq_0037,PBANKA_131670,PbGEM-312157
barseq_0037,PBANKA_132090,PbGEM-253918
barseq_0037,PBANKA_133730,PbGEM-338443
barseq_0037,PBANKA_134640,PbGEM-316019
barseq_0037,PBANKA_134720,PbGEM-343156
barseq_0037,PBANKA_136000,PbGEM-108701
barseq_0037,PBANKA_136050,PbGEM-108739
barseq_0037,PBANKA_136320,PbGEM-108933
barseq_0037,PBANKA_140790,PbGEM-109573
barseq_0037,PBANKA_141110,PbGEM-319971
barseq_0037,PBANKA_142600,PbGEM-253924
barseq_0037,PBANKA_142890,PbGEM-340043
barseq_0037,PBANKA_143620,PbGEM-257004
barseq_0037,PBANKA_144560,PbGEM-072506
barseq_0037,PBANKA_144690,PbGEM-256413
barseq_0037,PBANKA_146050,PbGEM-072542
barseq_0037,PBANKA_146100,PbGEM-341107
barseq_0037,PBANKA_146460,PbGEM-326555
barseq_0044,PBANKA_143480,PbGEM-067146
barseq_0044,PBANKA_060280,PbGEM-017355
barseq_0044,PBANKA_071200,PbGEM-111882
barseq_0044,PBANKA_080220,PbGEM-023655
barseq_0044,PBANKA_093020,PbGEM-112473
barseq_0044,PBANKA_062320,PbGEM-088411
barseq_0044,PBANKA_121190,PbGEM-102240
barseq_0044,PBANKA_080320,PbGEM-090247
barseq_0044,PBANKA_103320,PbGEM-097527
barseq_0044,PBANKA_052050,PbGEM-086609
barseq_0044,PBANKA_110510,PbGEM-098382
barseq_0044,PBANKA_101710,PbGEM-096468
barseq_0044,PBANKA_021350,PbGEM-008508
barseq_0044,PBANKA_090410,PbGEM-092737
barseq_0044,PBANKA_135520,PbGEM-060754
barseq_0044,PBANKA_091170,PbGEM-029891
barseq_0044,PBANKA_122010,PbGEM-049260
barseq_0044,PBANKA_111300,PbGEM-041880
barseq_0044,PBANKA_082340,PbGEM-026437
barseq_0044,PBANKA_140340,PbGEM-062743
barseq_0044,PBANKA_112420,PbGEM-043455
barseq_0044,PBANKA_082650,PbGEM-026807
barseq_0044,PBANKA_132810,PbGEM-056941
barseq_0044,PBANKA_102230,PbGEM-037559
barseq_0044,PBANKA_121730,PbGEM-048854
barseq_0044,PBANKA_101140,PbGEM-035962
barseq_0044,PBANKA_020380,PbGEM-007164
barseq_0044,PBANKA_143420,PbGEM-067050
barseq_0044,PBANKA_140610,PbGEM-063126
barseq_0044,PBANKA_145440,PbGEM-070062
barseq_0044,PBANKA_083260,PbGEM-027695
barseq_0044,PBANKA_082870,PbGEM-027131
barseq_0044,PBANKA_040230,PbGEM-011169
barseq_0044,PBANKA_093130,PbGEM-032467
barseq_0044,PBANKA_050400,PbGEM-013997
barseq_0044,PBANKA_112560,PbGEM-043672
barseq_0044,PBANKA_070650,PbGEM-021205
barseq_0044,PBANKA_040960,PbGEM-012162
barseq_0044,PBANKA_103560,PbGEM-039446
barseq_0044,PBANKA_091980,PbGEM-030936
barseq_0044,PBANKA_080820,PbGEM-024572
barseq_0044,PBANKA_080270,PbGEM-023735
barseq_0044,PBANKA_130380,PbGEM-053579
barseq_0044,PBANKA_030230,PbGEM-009046
barseq_0044,PBANKA_140510,PbGEM-062994
barseq_0044,PBANKA_121620,PbGEM-048678
barseq_0044,PBANKA_134280,PbGEM-058996
barseq_0044,PBANKA_130890,PbGEM-054353
barseq_0044,PBANKA_071560,PbGEM-022521
barseq_0044,PBANKA_144890,PbGEM-069252
barseq_0044,PBANKA_103340,PbGEM-039094
barseq_0044,PBANKA_122580,PbGEM-050127
barseq_0044,PBANKA_020640,PbGEM-007536
barseq_0044,PBANKA_133410,PbGEM-057754
barseq_0044,PBANKA_051690,PbGEM-015860
barseq_0044,PBANKA_112490,PbGEM-043567
barseq_0044,PBANKA_142670,PbGEM-065967
barseq_0044,PBANKA_144260,PbGEM-068335
barseq_0044,PBANKA_134620,PbGEM-059503
barseq_0044,PBANKA_101680,PbGEM-036749
barseq_0044,PBANKA_112360,PbGEM-043373
barseq_0044,PBANKA_103000,PbGEM-038613
barseq_0044,PBANKA_144530,PbGEM-068725
barseq_0044,PBANKA_061430,PbGEM-018972
barseq_0044,PBANKA_145330,PbGEM-069893
barseq_0044,PBANKA_060100,PbGEM-017095
barseq_0044,PBANKA_143950,PbGEM-067863
barseq_0044,PBANKA_123310,PbGEM-051134
barseq_0044,PBANKA_103260,PbGEM-038966
barseq_0044,PBANKA_060350,PbGEM-017450
barseq_0044,PBANKA_041030,PbGEM-012274
barseq_0044,PBANKA_144000,PbGEM-067943
barseq_0044,PBANKA_111810,PbGEM-042605
barseq_0044,PBANKA_020330,PbGEM-007091
barseq_0044,PBANKA_140670,PbGEM-063222
barseq_0044,PBANKA_080260,PbGEM-023719
barseq_0044,PBANKA_113770,PbGEM-045359
barseq_0044,PBANKA_081060,PbGEM-024795
barseq_0044,PBANKA_141310,PbGEM-064078
barseq_0044,PBANKA_094290,PbGEM-034097
barseq_0044,PBANKA_050260,PbGEM-013799
barseq_0044,PBANKA_100270,PbGEM-034647
barseq_0044,PBANKA_131460,PbGEM-055150
barseq_0044,PBANKA_134660,PbGEM-059567
barseq_0044,PBANKA_130260,PbGEM-053387
barseq_0044,PBANKA_140490,PbGEM-062962
barseq_0044,PBANKA_113970,PbGEM-100801
barseq_0044,PBANKA_145600,PbGEM-080660
barseq_0044,PBANKA_061040,PbGEM-087402
barseq_0044,PBANKA_070250,PbGEM-088659
barseq_0044,PBANKA_021020,PbGEM-082529
barseq_0044,PBANKA_135200,PbGEM-108060
barseq_0044,PBANKA_090160,PbGEM-092538
barseq_0044,PBANKA_061540,PbGEM-087828
barseq_0044,PBANKA_101400,PbGEM-096343
barseq_0044,PBANKA_031240,PbGEM-083773
barseq_0045,PBANKA_011010,PbGEM-081763
barseq_0045,PBANKA_131810,PbGEM-105546
barseq_0045,PBANKA_060520,PbGEM-087102
barseq_0045,PBANKA_143830,PbGEM-079417
barseq_0045,PBANKA_082170,PbGEM-091380
barseq_0045,PBANKA_140810,PbGEM-109598
barseq_0045,PBANKA_093960,PbGEM-094941
barseq_0045,PBANKA_040190,PbGEM-084099
barseq_0045,PBANKA_140550,PbGEM-109462
barseq_0045,PBANKA_111100,PbGEM-098813
barseq_0045,PBANKA_110710,PbGEM-122082
barseq_0045,PBANKA_144850,PbGEM-080062
barseq_0045,PBANKA_135860,PbGEM-108540
barseq_0045,PBANKA_135770,PbGEM-108459
barseq_0045,PBANKA_112450,PbGEM-099615
barseq_0045,PBANKA_080650,PbGEM-090509
barseq_0045,PBANKA_142970,PbGEM-111101
barseq_0045,PBANKA_146280,PbGEM-080987
barseq_0045,PBANKA_141030,PbGEM-109859
barseq_0045,PBANKA_136200,PbGEM-108832
barseq_0045,PBANKA_081210,PbGEM-090803
barseq_0045,PBANKA_030860,PbGEM-083434
barseq_0045,PBANKA_010130,PbGEM-081231
barseq_0045,PBANKA_135080,PbGEM-107959
barseq_0045,PBANKA_110920,PbGEM-098688
barseq_0045,PBANKA_141510,PbGEM-110144
barseq_0045,PBANKA_100880,PbGEM-095910
barseq_0045,PBANKA_133060,PbGEM-106603
barseq_0045,PBANKA_112290,PbGEM-099513
barseq_0045,PBANKA_093140,PbGEM-094412
barseq_0045,PBANKA_092370,PbGEM-093915
barseq_0045,PBANKA_102520,PbGEM-097010
barseq_0045,PBANKA_131750,PbGEM-105499
barseq_0045,PBANKA_134000,PbGEM-107204
barseq_0045,PBANKA_050700,PbGEM-085651
barseq_0045,PBANKA_050500,PbGEM-085541
barseq_0045,PBANKA_146030,PbGEM-080872
barseq_0045,PBANKA_132970,PbGEM-106501
barseq_0045,PBANKA_135470,PbGEM-108296
barseq_0045,PBANKA_061160,PbGEM-087493
barseq_0045,PBANKA_080930,PbGEM-090635
barseq_0045,PBANKA_102010,PbGEM-096670
barseq_0045,PBANKA_091790,PbGEM-093561
barseq_0045,PBANKA_051670,PbGEM-086260
barseq_0045,PBANKA_114360,PbGEM-101136
barseq_0045,PBANKA_134400,PbGEM-107445
barseq_0045,PBANKA_091380,PbGEM-093267
barseq_0045,PBANKA_103110,PbGEM-097373
barseq_0045,PBANKA_142780,PbGEM-110930
barseq_0045,PBANKA_143100,PbGEM-111197
barseq_0045,PBANKA_061580,PbGEM-019212
barseq_0045,PBANKA_142090,PbGEM-065186
barseq_0045,PBANKA_010290,PbGEM-005512
barseq_0045,PBANKA_140910,PbGEM-109737
barseq_0045,PBANKA_122740,PbGEM-050376
barseq_0045,PBANKA_041600,PbGEM-230956
barseq_0045,PBANKA_020460,PbGEM-327963
barseq_0045,PBANKA_112970,PbGEM-335579
barseq_0045,PBANKA_121330,PbGEM-536147
barseq_0045,PBANKA_082910,PbGEM-534707
barseq_0045,PBANKA_040740,PbGEM-229557
barseq_0045,PBANKA_122770,PbGEM-252597
barseq_0045,PBANKA_051210,PbGEM-231655
barseq_0045,PBANKA_051150,PbGEM-231581
barseq_0045,PBANKA_082690,PbGEM-259660
barseq_0045,PBANKA_113430,PbGEM-245892
barseq_0045,PBANKA_113200,PbGEM-245062
barseq_0045,PBANKA_140060,PbGEM-256118
barseq_0045,PBANKA_130680,PbGEM-248737
barseq_0045,PBANKA_124300,PbGEM-261876
barseq_0045,PBANKA_134570,PbGEM-254751
barseq_0045,PBANKA_114490,PbGEM-248982
barseq_0045,PBANKA_142990,PbGEM-255423
barseq_0045,PBANKA_100650,PbGEM-244127
barseq_0045,PBANKA_051400,PbGEM-231887
barseq_0045,PBANKA_083100,PbGEM-259972
barseq_0045,PBANKA_145280,PbGEM-257812
barseq_0045,PBANKA_021190,PbGEM-226941
barseq_0045,PBANKA_051780,PbGEM-232532
barseq_0045,PBANKA_040160,PbGEM-230638
barseq_0045,PBANKA_130360,PbGEM-262428
barseq_0045,PBANKA_061100,PbGEM-233650
barseq_0045,PBANKA_080570,PbGEM-236235
barseq_0045,PBANKA_132870,PbGEM-248453
barseq_0045,PBANKA_131820,PbGEM-253089
barseq_0045,PBANKA_070900,PbGEM-234649
barseq_0045,PBANKA_131400,PbGEM-251416
barseq_0045,PBANKA_143730,PbGEM-257275
barseq_0045,PBANKA_111190,PbGEM-243555
barseq_0045,PBANKA_110300,PbGEM-244820
barseq_0045,PBANKA_133990,PbGEM-252668
barseq_0045,PBANKA_031250,PbGEM-229775
barseq_0045,PBANKA_092150,PbGEM-240466
barseq_0045,PBANKA_112210,PbGEM-246569
barseq_0045,PBANKA_123140,PbGEM-261084
barseq_0045,PBANKA_130740,PbGEM-248987
barseq_0046,PBANKA_112640,PbGEM-247776
barseq_0046,PBANKA_072060,PbGEM-236973
barseq_0046,PBANKA_142110,PbGEM-256982
barseq_0046,PBANKA_121840,PbGEM-248852
barseq_0046,PBANKA_123000,PbGEM-260988
barseq_0046,PBANKA_093250,PbGEM-239468
barseq_0046,PBANKA_113720,PbGEM-246799
barseq_0046,PBANKA_120750,PbGEM-245517
barseq_0046,PBANKA_083610,PbGEM-260348
barseq_0046,PBANKA_131480,PbGEM-251753
barseq_0046,PBANKA_112110,PbGEM-246288
barseq_0046,PBANKA_123880,PbGEM-261596
barseq_0046,PBANKA_041820,PbGEM-231324
barseq_0046,PBANKA_103470,PbGEM-242813
barseq_0046,PBANKA_146340,PbGEM-259156
barseq_0046,PBANKA_040180,PbGEM-230686
barseq_0046,PBANKA_061500,PbGEM-234414
barseq_0046,PBANKA_142640,PbGEM-254102
barseq_0046,PBANKA_082360,PbGEM-259412
barseq_0046,PBANKA_144250,PbGEM-258236
barseq_0046,PBANKA_010090,PbGEM-226645
barseq_0046,PBANKA_122760,PbGEM-252519
barseq_0046,PBANKA_135110,PbGEM-250699
barseq_0046,PBANKA_112260,PbGEM-246711
barseq_0046,PBANKA_132050,PbGEM-253763
barseq_0046,PBANKA_103130,PbGEM-242021
barseq_0046,PBANKA_134840,PbGEM-249514
barseq_0046,PBANKA_091180,PbGEM-238067
barseq_0046,PBANKA_030170,PbGEM-227680
barseq_0046,PBANKA_100810,PbGEM-262580
barseq_0046,PBANKA_130090,PbGEM-262228
barseq_0046,PBANKA_031470,PbGEM-230189
barseq_0046,PBANKA_144070,PbGEM-257980
barseq_0046,PBANKA_094090,PbGEM-241399
barseq_0046,PBANKA_020590,PbGEM-228651
barseq_0046,PBANKA_100490,PbGEM-243622
barseq_0046,PBANKA_102490,PbGEM-263820
barseq_0046,PBANKA_134790,PbGEM-255530
barseq_0046,PBANKA_080300,PbGEM-235651
barseq_0046,PBANKA_111710,PbGEM-244963
barseq_0046,PBANKA_132680,PbGEM-247938
barseq_0046,PBANKA_133760,PbGEM-251952
barseq_0046,PBANKA_124460,PbGEM-261996
barseq_0046,PBANKA_135400,PbGEM-251774
barseq_0046,PBANKA_140580,PbGEM-252667
barseq_0046,PBANKA_040150,PbGEM-230619
barseq_0046,PBANKA_101490,PbGEM-263092
barseq_0046,PBANKA_131060,PbGEM-250295
barseq_0046,PBANKA_141130,PbGEM-254414
barseq_0046,PBANKA_111910,PbGEM-245649
barseq_0046,PBANKA_110840,PbGEM-246443
barseq_0046,PBANKA_060680,PbGEM-232814
barseq_0046,PBANKA_031600,PbGEM-230365
barseq_0046,PBANKA_123250,PbGEM-261164
barseq_0046,PBANKA_094180,PbGEM-241747
barseq_0046,PBANKA_030570,PbGEM-228342
barseq_0046,PBANKA_132630,PbGEM-247742
barseq_0046,PBANKA_114300,PbGEM-248285
barseq_0046,PBANKA_092290,PbGEM-240654
barseq_0046,PBANKA_140250,PbGEM-256566
barseq_0046,PBANKA_135720,PbGEM-253069
barseq_0046,PBANKA_090390,PbGEM-260652
barseq_0046,PBANKA_082000,PbGEM-239551
barseq_0046,PBANKA_103640,PbGEM-243206
barseq_0046,PBANKA_030420,PbGEM-228077
barseq_0046,PBANKA_020650,PbGEM-228772
barseq_0046,PBANKA_144040,PbGEM-257908
barseq_0046,PBANKA_030840,PbGEM-228889
barseq_0046,PBANKA_113560,PbGEM-246281
barseq_0046,PBANKA_094350,PbGEM-242212
barseq_0046,PBANKA_135810,PbGEM-253334
barseq_0046,PBANKA_093030,PbGEM-238826
barseq_0046,PBANKA_101590,PbGEM-263156
barseq_0046,PBANKA_136260,PbGEM-254893
barseq_0046,PBANKA_070370,PbGEM-233612
barseq_0046,PBANKA_100980,PbGEM-262716
barseq_0046,PBANKA_031520,PbGEM-230237
barseq_0046,PBANKA_135180,PbGEM-250995
barseq_0046,PBANKA_146320,PbGEM-259140
barseq_0046,PBANKA_132270,PbGEM-254616
barseq_0046,PBANKA_072200,PbGEM-237378
barseq_0046,PBANKA_113270,PbGEM-245292
barseq_0046,PBANKA_092950,PbGEM-242177
barseq_0046,PBANKA_083490,PbGEM-260276
barseq_0046,PBANKA_030360,PbGEM-228013
barseq_0046,PBANKA_113690,PbGEM-246710
barseq_0046,PBANKA_071420,PbGEM-235636
barseq_0046,PBANKA_040650,PbGEM-229366
barseq_0046,PBANKA_093160,PbGEM-239261
barseq_0046,PBANKA_091970,PbGEM-240156
barseq_0046,PBANKA_134020,PbGEM-252781
barseq_0046,PBANKA_080310,PbGEM-235669
barseq_0046,PBANKA_031310,PbGEM-229966
barseq_0046,PBANKA_041080,PbGEM-230154
barseq_0046,PBANKA_052100,PbGEM-233017
barseq_0046,PBANKA_145730,PbGEM-258659
barseq_0047,PBANKA_113400,PbGEM-245767
barseq_0047,PBANKA_082620,PbGEM-259604
barseq_0047,PBANKA_082880,PbGEM-259804
barseq_0047,PBANKA_133710,PbGEM-251636
barseq_0047,PBANKA_092360,PbGEM-240798
barseq_0047,PBANKA_135840,PbGEM-253402
barseq_0047,PBANKA_101010,PbGEM-262740
barseq_0047,PBANKA_101290,PbGEM-262932
barseq_0047,PBANKA_071810,PbGEM-236470
barseq_0047,PBANKA_141090,PbGEM-254268
barseq_0047,PBANKA_102650,PbGEM-263948
barseq_0047,PBANKA_142650,PbGEM-254121
barseq_0047,PBANKA_144410,PbGEM-258433
barseq_0047,PBANKA_123330,PbGEM-261228
barseq_0047,PBANKA_010120,PbGEM-226669
barseq_0047,PBANKA_061060,PbGEM-233541
barseq_0047,PBANKA_103510,PbGEM-242902
barseq_0047,PBANKA_130900,PbGEM-264316
barseq_0047,PBANKA_120620,PbGEM-264924
barseq_0047,PBANKA_040520,PbGEM-264100
barseq_0047,PBANKA_124190,PbGEM-264300
barseq_0047,PBANKA_081190,PbGEM-265092
barseq_0047,PBANKA_093120,PbGEM-265148
barseq_0047,PBANKA_093400,PbGEM-264516
barseq_0047,PBANKA_094320,PbGEM-264740
barseq_0047,PBANKA_145750,PbGEM-258684
barseq_0047,PBANKA_145520,PbGEM-264380
barseq_0047,PBANKA_101440,PbGEM-265348
barseq_0047,PBANKA_111320,PbGEM-265068
barseq_0047,PBANKA_134780,PbGEM-264604
barseq_0047,PBANKA_120690,PbGEM-265212
barseq_0047,PBANKA_052290,PbGEM-265140
barseq_0047,PBANKA_041800,PbGEM-264804
barseq_0047,PBANKA_051410,PbGEM-265476
barseq_0047,PBANKA_081860,PbGEM-264220
barseq_0047,PBANKA_041620,PbGEM-265236
barseq_0047,PBANKA_145510,PbGEM-265036
barseq_0047,PBANKA_143530,PbGEM-265012
barseq_0047,PBANKA_113820,PbGEM-264828
barseq_0047,PBANKA_130720,PbGEM-264308
barseq_0047,PBANKA_061030,PbGEM-264940
barseq_0047,PBANKA_071190,PbGEM-265540
barseq_0047,PBANKA_091370,PbGEM-265052
barseq_0047,PBANKA_145500,PbGEM-264372
barseq_0047,PBANKA_120610,PbGEM-264916
barseq_0047,PBANKA_093650,PbGEM-264668
barseq_0047,PBANKA_080660,PbGEM-236468
barseq_0047,PBANKA_020250,PbGEM-265492
barseq_0047,PBANKA_093830,PbGEM-264172
barseq_0047,PBANKA_114410,PbGEM-265124
barseq_0047,PBANKA_131960,PbGEM-264764
barseq_0047,PBANKA_112350,PbGEM-265220
barseq_0047,PBANKA_135580,PbGEM-252460
barseq_0047,PBANKA_060710,PbGEM-264108
barseq_0047,PBANKA_050730,PbGEM-265588
barseq_0047,PBANKA_082630,PbGEM-264724
barseq_0047,PBANKA_144610,PbGEM-265644
barseq_0047,PBANKA_102040,PbGEM-264908
barseq_0047,PBANKA_122670,PbGEM-265652
barseq_0047,PBANKA_131540,PbGEM-265356
barseq_0047,PBANKA_142510,PbGEM-264580
barseq_0047,PBANKA_041730,PbGEM-264428
barseq_0047,PBANKA_136110,PbGEM-254367
barseq_0047,PBANKA_081610,PbGEM-238477
barseq_0047,PBANKA_134680,PbGEM-255166
barseq_0047,PBANKA_133200,PbGEM-249762
barseq_0047,PBANKA_130780,PbGEM-264844
barseq_0047,PBANKA_143470,PbGEM-264092
barseq_0047,PBANKA_010920,PbGEM-265388
barseq_0047,PBANKA_060530,PbGEM-265636
barseq_0047,PBANKA_122210,PbGEM-265108
barseq_0047,PBANKA_092860,PbGEM-264956
barseq_0047,PBANKA_101030,PbGEM-265252
barseq_0047,PBANKA_100310,PbGEM-265628
barseq_0047,PBANKA_030460,PbGEM-265332
barseq_0047,PBANKA_092280,PbGEM-265324
barseq_0047,PBANKA_144200,PbGEM-323779
barseq_0047,PBANKA_140540,PbGEM-319131
barseq_0047,PBANKA_093000,PbGEM-290744
barseq_0047,PBANKA_130300,PbGEM-310311
barseq_0047,PBANKA_135640,PbGEM-317219
barseq_0047,PBANKA_094270,PbGEM-292328
barseq_0047,PBANKA_141730,PbGEM-320667
barseq_0047,PBANKA_010730,PbGEM-266931
barseq_0047,PBANKA_070680,PbGEM-280794
barseq_0047,PBANKA_145050,PbGEM-324835
barseq_0047,PBANKA_131310,PbGEM-311661
barseq_0047,PBANKA_061590,PbGEM-341555
barseq_0047,PBANKA_113100,PbGEM-301602
barseq_0047,PBANKA_140120,PbGEM-318531
barseq_0047,PBANKA_132070,PbGEM-312685
barseq_0047,PBANKA_122650,PbGEM-307194
barseq_0047,PBANKA_103230,PbGEM-296702
barseq_0047,PBANKA_040920,PbGEM-272178
barseq_0047,PBANKA_092780,PbGEM-290424
barseq_0047,PBANKA_081240,PbGEM-341547
barseq_0048,PBANKA_080490,PbGEM-283354
barseq_0048,PBANKA_131620,PbGEM-312053
barseq_0048,PBANKA_103800,PbGEM-297398
barseq_0048,PBANKA_092880,PbGEM-290592
barseq_0048,PBANKA_124270,PbGEM-309177
barseq_0048,PBANKA_102280,PbGEM-295438
barseq_0048,PBANKA_120220,PbGEM-303778
barseq_0048,PBANKA_144820,PbGEM-324603
barseq_0048,PBANKA_070800,PbGEM-281066
barseq_0048,PBANKA_120390,PbGEM-304074
barseq_0048,PBANKA_111700,PbGEM-299771
barseq_0048,PBANKA_124340,PbGEM-309297
barseq_0048,PBANKA_062180,PbGEM-279650
barseq_0048,PBANKA_113160,PbGEM-244900
barseq_0048,PBANKA_051230,PbGEM-231686
barseq_0048,PBANKA_093540,PbGEM-240251
barseq_0048,PBANKA_071210,PbGEM-235204
barseq_0048,PBANKA_145430,PbGEM-258147
barseq_0048,PBANKA_080890,PbGEM-236907
barseq_0048,PBANKA_060270,PbGEM-232198
barseq_0048,PBANKA_142240,PbGEM-257277
barseq_0048,PBANKA_060200,PbGEM-234148
barseq_0048,PBANKA_144580,PbGEM-258683
barseq_0048,PBANKA_142060,PbGEM-256860
barseq_0048,PBANKA_040420,PbGEM-228827
barseq_0048,PBANKA_060110,PbGEM-233966
barseq_0048,PBANKA_100780,PbGEM-262556
barseq_0048,PBANKA_090930,PbGEM-237538
barseq_0048,PBANKA_083600,PbGEM-260340
barseq_0048,PBANKA_070280,PbGEM-280178
barseq_0048,PBANKA_092230,PbGEM-289689
barseq_0048,PBANKA_145400,PbGEM-325323
barseq_0048,PBANKA_140260,PbGEM-318723
barseq_0048,PBANKA_010780,PbGEM-266971
barseq_0048,PBANKA_070730,PbGEM-280906
barseq_0048,PBANKA_144320,PbGEM-323923
barseq_0048,PBANKA_121430,PbGEM-305506
barseq_0048,PBANKA_102590,PbGEM-295886
barseq_0048,PBANKA_020700,PbGEM-268267
barseq_0048,PBANKA_122160,PbGEM-306466
barseq_0048,PBANKA_123110,PbGEM-307722
barseq_0048,PBANKA_090660,PbGEM-287762
barseq_0048,PBANKA_144190,PbGEM-323747
barseq_0048,PBANKA_030080,PbGEM-269307
barseq_0048,PBANKA_083530,PbGEM-286690
barseq_0048,PBANKA_130140,PbGEM-310103
barseq_0048,PBANKA_133280,PbGEM-314277
barseq_0048,PBANKA_112170,PbGEM-300475
barseq_0048,PBANKA_122850,PbGEM-307410
barseq_0048,PBANKA_110980,PbGEM-298981
barseq_0048,PBANKA_090190,PbGEM-287138
barseq_0048,PBANKA_120980,PbGEM-304834
barseq_0048,PBANKA_010610,PbGEM-266731
barseq_0048,PBANKA_082970,PbGEM-286002
barseq_0048,PBANKA_122620,PbGEM-307138
barseq_0048,PBANKA_100610,PbGEM-293400
barseq_0048,PBANKA_113850,PbGEM-302514
barseq_0048,PBANKA_091880,PbGEM-289369
barseq_0048,PBANKA_112650,PbGEM-300979
barseq_0048,PBANKA_050930,PbGEM-274634
barseq_0048,PBANKA_103660,PbGEM-297222
barseq_0048,PBANKA_050220,PbGEM-273746
barseq_0048,PBANKA_132560,PbGEM-313397
barseq_0048,PBANKA_102190,PbGEM-295366
barseq_0048,PBANKA_110280,PbGEM-298117
barseq_0048,PBANKA_131980,PbGEM-312549
barseq_0048,PBANKA_110730,PbGEM-246119
barseq_0048,PBANKA_144540,PbGEM-258596
barseq_0048,PBANKA_061680,PbGEM-234694
barseq_0048,PBANKA_145930,PbGEM-325971
barseq_0048,PBANKA_081900,PbGEM-239275
barseq_0048,PBANKA_130970,PbGEM-311255
barseq_0048,PBANKA_052040,PbGEM-232916
barseq_0048,PBANKA_110830,PbGEM-246413
barseq_0048,PBANKA_020790,PbGEM-268387
barseq_0048,PBANKA_133270,PbGEM-250003
barseq_0048,PBANKA_110500,PbGEM-298381
barseq_0048,PBANKA_092770,PbGEM-332883
barseq_0048,PBANKA_061970,PbGEM-330355
barseq_0048,PBANKA_101040,PbGEM-333691
barseq_0048,PBANKA_030950,PbGEM-270402
barseq_0048,PBANKA_133530,PbGEM-250927
barseq_0048,PBANKA_133740,PbGEM-251821
barseq_0048,PBANKA_071740,PbGEM-236341
barseq_0048,PBANKA_140990,PbGEM-253974
barseq_0048,PBANKA_020370,PbGEM-228308
barseq_0048,PBANKA_121230,PbGEM-246982
barseq_0048,PBANKA_113010,PbGEM-249203
barseq_0048,PBANKA_134560,PbGEM-254716
barseq_0048,PBANKA_110380,PbGEM-245058
barseq_0048,PBANKA_102320,PbGEM-263692
barseq_0048,PBANKA_102060,PbGEM-263524
barseq_0048,PBANKA_020290,PbGEM-228217
barseq_0048,PBANKA_135900,PbGEM-253633
barseq_0048,PBANKA_144940,PbGEM-257067
barseq_0048,PBANKA_132530,PbGEM-255621
barseq_0049,PBANKA_135350,PbGEM-251574
barseq_0049,PBANKA_071080,PbGEM-234960
barseq_0049,PBANKA_030690,PbGEM-228650
barseq_0049,PBANKA_103530,PbGEM-242943
barseq_0049,PBANKA_082410,PbGEM-259452
barseq_0049,PBANKA_121820,PbGEM-248755
barseq_0049,PBANKA_102920,PbGEM-241423
barseq_0049,PBANKA_112250,PbGEM-246676
barseq_0049,PBANKA_141180,PbGEM-254469
barseq_0049,PBANKA_041470,PbGEM-230718
barseq_0049,PBANKA_071700,PbGEM-236287
barseq_0049,PBANKA_130240,PbGEM-262332
barseq_0049,PBANKA_092090,PbGEM-240365
barseq_0049,PBANKA_135410,PbGEM-251811
barseq_0049,PBANKA_143040,PbGEM-255566
barseq_0049,PBANKA_102990,PbGEM-241559
barseq_0049,PBANKA_134240,PbGEM-253453
barseq_0049,PBANKA_101160,PbGEM-262852
barseq_0049,PBANKA_030680,PbGEM-228630
barseq_0049,PBANKA_112850,PbGEM-248557
barseq_0049,PBANKA_130460,PbGEM-247832
barseq_0049,PBANKA_123970,PbGEM-261652
barseq_0049,PBANKA_100720,PbGEM-265308
barseq_0049,PBANKA_093710,PbGEM-264164
barseq_0049,PBANKA_080830,PbGEM-236815
barseq_0049,PBANKA_114250,PbGEM-248091
barseq_0049,PBANKA_123980,PbGEM-261660
barseq_0049,PBANKA_081200,PbGEM-237627
barseq_0049,PBANKA_133460,PbGEM-265364
barseq_0049,PBANKA_100700,PbGEM-265596
