gene,csome,start,end,strand
PBANKA_1203500,12,164881,165870,reverse
PBANKA_1203600,12,166447,167440,reverse
PBANKA_1203700,12,168885,172712,reverse
PBANKA_1203800,12,174548,176313,reverse
PBANKA_1203900,12,177516,179820,reverse
PBANKA_1204000,12,182096,182873,forward
PBANKA_1204100,12,183839,185542,forward
PBANKA_1204200,12,186055,187479,reverse
PBANKA_1204300,12,188944,190110,reverse
PBANKA_1204400,12,192634,193274,reverse
PBANKA_1204500,12,195651,196751,reverse
PBANKA_1204600,12,197274,199838,reverse
PBANKA_1204700,12,200436,201296,forward
PBANKA_1204800,12,201652,202233,reverse
PBANKA_1204900,12,203290,204337,forward
PBANKA_1205000,12,206080,207362,forward
PBANKA_1205100,12,208970,210438,forward
PBANKA_1205200,12,211579,213292,forward
PBANKA_1205300,12,213390,214168,reverse
PBANKA_1205400,12,215045,217433,reverse
PBANKA_1205500,12,220528,222524,forward
PBANKA_1205600,12,223682,224341,forward
PBANKA_1205700,12,225150,225503,forward
PBANKA_1205800,12,226340,226669,forward
PBANKA_1205900,12,227806,232002,reverse
PBANKA_1206000,12,235957,238446,reverse
PBANKA_1206100,12,240629,242242,forward
PBANKA_1206200,12,245379,251363,forward
PBANKA_1206300,12,254750,265510,forward
PBANKA_1206400,12,266180,267352,reverse
PBANKA_1206500,12,268372,269760,forward
PBANKA_1206600,12,270333,272061,reverse
PBANKA_1206700,12,274614,277550,forward
PBANKA_1206800,12,279959,281116,forward
PBANKA_1206900,12,282779,284936,reverse
PBANKA_1207000,12,287044,288453,reverse
PBANKA_1207100,12,290106,291543,forward
PBANKA_1207200,12,292399,293453,reverse
PBANKA_1207300,12,294482,295306,forward
PBANKA_1207400,12,295877,297067,forward
PBANKA_1207500,12,297953,300499,forward
PBANKA_1207600,12,301026,302792,reverse
PBANKA_1207700,12,304340,305344,forward
PBANKA_1207800,12,306075,307325,reverse
PBANKA_1207900,12,309252,310442,forward
PBANKA_1208000,12,310923,312524,reverse
PBANKA_1208100,12,314113,318008,reverse
PBANKA_1208200,12,319250,328217,reverse
PBANKA_1208300,12,330281,332613,forward
PBANKA_1208400,12,332708,333501,reverse
PBANKA_1208500,12,334523,335383,forward
PBANKA_1208600,12,336056,340855,reverse
PBANKA_1208700,12,343460,344317,forward
PBANKA_1208800,12,344333,346233,reverse
PBANKA_1208900,12,346646,348261,forward
PBANKA_1209000,12,349124,349889,reverse
PBANKA_1209100,12,351411,352936,forward
PBANKA_1209200,12,353186,354052,reverse
PBANKA_1209300,12,355181,356774,forward
PBANKA_1209400,12,357627,358632,reverse
PBANKA_1209500,12,360871,363340,reverse
PBANKA_1209600,12,364502,365240,forward
PBANKA_1209700,12,366014,367813,forward
PBANKA_1209800,12,368395,369207,reverse
PBANKA_1209900,12,371057,371584,reverse
PBANKA_1210000,12,372012,373652,reverse
PBANKA_1210100,12,375352,376458,forward
PBANKA_1210200,12,379958,382870,forward
PBANKA_1210300,12,384064,385860,reverse
PBANKA_1210400,12,387142,390325,forward
PBANKA_1210500,12,391444,392667,reverse
PBANKA_1210600,12,394318,395185,forward
PBANKA_1210700,12,396216,397136,reverse
PBANKA_1210800,12,398943,400099,reverse
PBANKA_1210900,12,401727,403508,reverse
PBANKA_1211000,12,405486,407120,reverse
PBANKA_1211100,12,408798,412918,forward
PBANKA_1211200,12,413764,416028,forward
PBANKA_1211300,12,416933,418179,reverse
PBANKA_1211400,12,420067,422221,forward
PBANKA_1211500,12,423177,426933,reverse
PBANKA_1211600,12,430673,433156,forward
PBANKA_1211700,12,433966,435765,reverse
PBANKA_1211800,12,436893,440504,reverse
PBANKA_1211900,12,444513,448930,forward
PBANKA_1212000,12,450736,457137,forward
PBANKA_1212100,12,457725,458906,forward
PBANKA_1212200,12,459632,461536,forward
PBANKA_1212300,12,462389,465499,reverse
PBANKA_1212400,12,467020,468857,reverse
PBANKA_1212500,12,469774,473736,forward
PBANKA_1212600,12,474993,477688,forward
PBANKA_1212700,12,480039,486365,forward
PBANKA_1212800,12,487182,488156,forward
PBANKA_1212900,12,489254,493198,forward
PBANKA_1213000,12,493850,500998,reverse
PBANKA_1213100,12,506262,507113,forward
PBANKA_1213200,12,507462,511572,reverse
PBANKA_1213300,12,512199,517865,reverse
PBANKA_1213400,12,520753,521694,forward
PBANKA_1213500,12,522617,523702,reverse
PBANKA_1213600,12,524804,527438,reverse
PBANKA_1213700,12,528144,529589,forward
PBANKA_1213800,12,530281,531606,forward
PBANKA_1213900,12,532073,533674,reverse
PBANKA_1214000,12,534719,536751,reverse
PBANKA_1214100,12,537582,539538,reverse
PBANKA_1214200,12,540750,542238,forward
PBANKA_1214300,12,544052,545611,forward
PBANKA_1214400,12,547794,549299,forward
PBANKA_1214500,12,550042,550773,reverse
PBANKA_1214600,12,552206,553996,forward
PBANKA_1214700,12,554851,557736,reverse
PBANKA_1214800,12,561893,563824,forward
PBANKA_1214900,12,564320,566676,reverse
PBANKA_1215000,12,567759,569154,reverse
PBANKA_1215100,12,570831,574121,forward
PBANKA_1215200,12,574320,575543,reverse
PBANKA_1215300,12,575998,577275,reverse
PBANKA_1215400,12,578403,582938,reverse
PBANKA_1215500,12,584454,585032,forward
PBANKA_1215600,12,586716,587998,forward
PBANKA_1215700,12,588512,589588,reverse
PBANKA_1215800,12,591005,598509,forward
PBANKA_1215900,12,599089,602877,reverse
PBANKA_1216000,12,604728,605639,forward
PBANKA_1216100,12,605964,608432,reverse
PBANKA_1216200,12,610548,612230,forward
PBANKA_1216300,12,613553,617878,forward
PBANKA_1216400,12,618526,620445,forward
PBANKA_1216500,12,622027,622539,forward
PBANKA_1216600,12,623447,627664,reverse
PBANKA_1216700,12,630514,637698,reverse
PBANKA_1216800,12,640837,646708,forward
PBANKA_1216900,12,647262,649597,reverse
PBANKA_1217000,12,650845,653460,forward
PBANKA_1217100,12,653986,655393,reverse
PBANKA_1217200,12,657836,660883,forward
PBANKA_1217300,12,661837,663927,forward
PBANKA_1217400,12,665372,670222,forward
PBANKA_1217500,12,670573,672359,reverse
PBANKA_1217600,12,673877,674813,reverse
PBANKA_1217700,12,677155,678658,reverse
PBANKA_1217800,12,682463,684041,reverse
PBANKA_1217900,12,684867,686026,forward
PBANKA_1218000,12,686671,688104,reverse
PBANKA_1218100,12,692456,702070,forward
PBANKA_1218200,12,703321,704928,reverse
PBANKA_1218300,12,706209,707792,reverse
PBANKA_1218400,12,708580,710069,reverse
PBANKA_1218500,12,711833,713323,reverse
PBANKA_1218600,12,715956,716795,forward
PBANKA_1218700,12,717849,719171,forward
PBANKA_1218800,12,719427,728028,reverse
PBANKA_1218900,12,729464,730216,reverse
PBANKA_1219000,12,731056,733413,reverse
PBANKA_1219100,12,734873,735785,reverse
PBANKA_1219200,12,736692,737318,reverse
PBANKA_1219300,12,740764,743274,forward
PBANKA_1219400,12,744493,745353,reverse
PBANKA_1219500,12,746502,749671,forward
PBANKA_1219600,12,751575,754688,forward
PBANKA_1219700,12,755382,756128,reverse
PBANKA_1219800,12,756772,764028,reverse
PBANKA_1219900,12,765313,768847,reverse
PBANKA_1220000,12,770137,770714,forward
PBANKA_1220100,12,771265,774895,reverse
PBANKA_1220200,12,776817,778916,reverse
PBANKA_1220300,12,781266,782399,reverse
PBANKA_1220400,12,783466,783663,forward
PBANKA_1220500,12,784713,790778,reverse
PBANKA_1220600,12,792857,802570,reverse
PBANKA_1220700,12,804069,805472,forward
PBANKA_1220800,12,807218,812803,forward
PBANKA_1220900,12,813505,814479,reverse
PBANKA_1221000,12,815275,816468,forward
PBANKA_1221100,12,816829,818089,reverse
PBANKA_1221200,12,819383,820188,reverse
PBANKA_1221300,12,822076,822759,reverse
PBANKA_1221400,12,823523,824494,reverse
PBANKA_1221500,12,825302,826402,forward
PBANKA_1221600,12,827462,830830,reverse
PBANKA_1221700,12,832421,832939,reverse
PBANKA_1221800,12,834714,837446,forward
PBANKA_1221900,12,838394,838774,forward
PBANKA_1222000,12,839196,841379,reverse
PBANKA_1222100,12,844044,845996,forward
PBANKA_1222200,12,847410,847801,forward
PBANKA_1222300,12,848218,849616,reverse
PBANKA_1222400,12,850696,851820,reverse
PBANKA_1222500,12,854662,856326,forward
PBANKA_1222600,12,857508,861857,reverse
PBANKA_1222700,12,862877,866440,reverse
PBANKA_1222800,12,867300,868670,reverse
PBANKA_1222900,12,869718,871071,forward
PBANKA_1223000,12,872555,876207,forward
PBANKA_1223100,12,877285,878498,reverse
PBANKA_1223200,12,879365,880681,reverse
PBANKA_1223300,12,882470,883556,reverse
PBANKA_1223400,12,885601,887000,reverse
PBANKA_1223500,12,888801,892274,forward
PBANKA_1223600,12,892389,893881,reverse
PBANKA_1223700,12,894675,895781,forward
PBANKA_1223800,12,898046,901101,forward
PBANKA_1223900,12,901659,902750,reverse
PBANKA_1224000,12,904014,909780,reverse
PBANKA_1224100,12,910835,913627,forward
PBANKA_1224200,12,916254,918704,forward
PBANKA_1224300,12,919629,920144,reverse
PBANKA_1224400,12,921965,927136,forward
PBANKA_1224500,12,927275,931639,reverse
PBANKA_1224600,12,932088,933638,reverse
PBANKA_1224700,12,934268,937727,forward
PBANKA_1224800,12,938375,939762,forward
PBANKA_1224900,12,940478,942226,forward
PBANKA_1225000,12,945006,948703,forward
PBANKA_1225100,12,951167,954319,forward
PBANKA_1225200,12,954743,955907,forward
PBANKA_1225300,12,961223,964282,forward
PBANKA_1225400,12,965568,965858,reverse
PBANKA_1225500,12,968031,969674,reverse
PBANKA_1225600,12,971687,973149,forward
PBANKA_1225700,12,974532,975836,forward
PBANKA_1225800,12,976524,977156,reverse
PBANKA_1225900,12,978311,984484,forward
PBANKA_1226000,12,985394,987199,forward
PBANKA_1226100,12,987557,1003662,reverse
PBANKA_1226200,12,1005323,1007365,reverse
PBANKA_1226300,12,1008384,1010504,reverse
PBANKA_1226400,12,1011791,1014530,reverse
PBANKA_1226450,12,1012802,1012904,reverse
PBANKA_1226470,12,1015611,1015715,forward
PBANKA_1226500,12,1017604,1018484,forward
PBANKA_1226600,12,1019066,1020424,reverse
PBANKA_1226700,12,1022205,1025654,reverse
PBANKA_1226800,12,1027444,1030590,reverse
PBANKA_1226900,12,1031888,1033795,reverse
PBANKA_1227000,12,1036201,1038423,forward
PBANKA_1227100,12,1040142,1042721,forward
PBANKA_1227200,12,1043355,1045103,reverse
PBANKA_1227300,12,1045848,1046375,forward
PBANKA_1227400,12,1046852,1048553,reverse
PBANKA_1227500,12,1050356,1051898,reverse
PBANKA_1227600,12,1052385,1058007,reverse
PBANKA_1227700,12,1059613,1063440,forward
PBANKA_1227800,12,1063820,1066426,reverse
PBANKA_1227900,12,1067204,1070500,forward
PBANKA_1228000,12,1070916,1071578,reverse
PBANKA_1228100,12,1076110,1082238,forward
PBANKA_1228200,12,1082894,1086532,reverse
PBANKA_1228300,12,1088671,1101798,reverse
PBANKA_1228400,12,1106549,1108993,forward
PBANKA_1228500,12,1109810,1114389,reverse
PBANKA_1228600,12,1116775,1117149,forward
PBANKA_1228700,12,1118316,1120019,forward
PBANKA_1228800,12,1122024,1124363,forward
PBANKA_1228900,12,1125960,1126871,forward
PBANKA_1229000,12,1129566,1133128,forward
PBANKA_1229100,12,1134702,1135505,forward
PBANKA_1229200,12,1136286,1137332,reverse
PBANKA_1229300,12,1139074,1140777,reverse
PBANKA_1229400,12,1142275,1143864,forward
PBANKA_1229500,12,1144745,1145872,reverse
PBANKA_1229600,12,1147055,1150860,forward
PBANKA_1229700,12,1151577,1152020,forward
PBANKA_1229800,12,1152375,1153565,reverse
PBANKA_1229900,12,1154700,1156995,forward
PBANKA_1230000,12,1157417,1159456,reverse
PBANKA_1230100,12,1160093,1169250,reverse
PBANKA_1230200,12,1172782,1174920,forward
PBANKA_1230300,12,1175586,1183020,reverse
PBANKA_1230500,12,1183579,1184891,forward
PBANKA_1230600,12,1185096,1188571,reverse
PBANKA_1230700,12,1189394,1193548,reverse
PBANKA_1230800,12,1195293,1196462,forward
PBANKA_1230900,12,1197002,1199852,forward
PBANKA_1231000,12,1200699,1201422,reverse
PBANKA_1231100,12,1202927,1204525,forward
PBANKA_1231200,12,1204764,1205699,reverse
PBANKA_1231300,12,1207251,1209309,forward
PBANKA_1231400,12,1209964,1213941,reverse
PBANKA_1231500,12,1215559,1219461,forward
PBANKA_1231600,12,1221072,1227068,reverse
PBANKA_1231700,12,1231477,1232411,reverse
PBANKA_1231800,12,1233943,1234732,reverse
PBANKA_1231900,12,1236072,1237478,reverse
PBANKA_1232000,12,1238525,1240438,reverse
PBANKA_1232100,12,1242125,1243265,reverse
PBANKA_1232200,12,1246975,1250509,forward
PBANKA_1232300,12,1251244,1253532,reverse
PBANKA_1232400,12,1254455,1255375,reverse
PBANKA_1232500,12,1258179,1260329,forward
PBANKA_1232600,12,1260767,1261531,reverse
PBANKA_1232700,12,1262707,1264496,reverse
PBANKA_1232800,12,1265470,1267154,forward
PBANKA_1232900,12,1268101,1271674,forward
PBANKA_1233000,12,1272544,1272939,reverse
PBANKA_1233100,12,1273963,1275168,reverse
PBANKA_1233200,12,1276122,1276778,reverse
PBANKA_1233300,12,1278097,1280913,reverse
PBANKA_1233400,12,1283748,1287047,forward
PBANKA_1233500,12,1288971,1293061,reverse
PBANKA_1233600,12,1295124,1296341,reverse
PBANKA_1233700,12,1297139,1298233,reverse
PBANKA_1233800,12,1300356,1301255,forward
PBANKA_1233900,12,1302200,1302574,forward
PBANKA_1234000,12,1303079,1304321,reverse
PBANKA_1234100,12,1306706,1308367,forward
PBANKA_1234200,12,1309151,1309654,reverse
PBANKA_1234300,12,1311769,1317163,reverse
PBANKA_1234400,12,1320071,1321960,forward
PBANKA_1234500,12,1323717,1326027,forward
PBANKA_1234600,12,1327586,1330096,reverse
PBANKA_1234700,12,1333450,1334790,reverse
PBANKA_1234800,12,1336256,1337356,forward
PBANKA_1234900,12,1339027,1341663,forward
PBANKA_1235000,12,1342447,1344273,reverse
PBANKA_1235100,12,1345146,1345942,forward
PBANKA_1235200,12,1346394,1347323,reverse
PBANKA_1235300,12,1348202,1349354,reverse
PBANKA_1235400,12,1350073,1352922,reverse
PBANKA_1235500,12,1353827,1359022,reverse
PBANKA_1235600,12,1360071,1361510,forward
PBANKA_1235700,12,1362311,1367667,reverse
PBANKA_1235800,12,1368934,1369944,forward
PBANKA_1235900,12,1370212,1374510,reverse
PBANKA_1236000,12,1375620,1377161,reverse
PBANKA_1236100,12,1377892,1379605,forward
PBANKA_1236200,12,1380081,1380353,reverse
PBANKA_1236300,12,1382422,1384851,forward
PBANKA_1236400,12,1385634,1388288,forward
PBANKA_1236600,12,1389185,1394652,forward
PBANKA_1236700,12,1394946,1395967,forward
PBANKA_1236800,12,1396450,1398522,reverse
PBANKA_1236900,12,1400267,1400967,forward
PBANKA_1237000,12,1401356,1403424,reverse
PBANKA_1237100,12,1406018,1433344,forward
PBANKA_1237200,12,1434168,1434930,forward
PBANKA_1237300,12,1437024,1438484,forward
PBANKA_1237400,12,1439615,1440669,forward
PBANKA_1237500,12,1440978,1441715,reverse
PBANKA_1237600,12,1445134,1450068,forward
PBANKA_1237800,12,1452481,1456740,forward
PBANKA_1237900,12,1458002,1459812,reverse
PBANKA_1238000,12,1461099,1464222,forward
PBANKA_1238100,12,1464664,1465377,reverse
PBANKA_1238200,12,1467456,1469706,forward
PBANKA_1238300,12,1470243,1471310,reverse
PBANKA_1238400,12,1471938,1473114,forward
PBANKA_1238500,12,1473880,1478126,reverse
PBANKA_1238600,12,1481994,1484114,forward
PBANKA_1238700,12,1485223,1486230,reverse
PBANKA_1238800,12,1489931,1493311,forward
PBANKA_1238900,12,1495032,1498451,forward
PBANKA_1239000,12,1499068,1499885,reverse
PBANKA_1239100,12,1501595,1502788,reverse
PBANKA_1239200,12,1504069,1505166,reverse
PBANKA_1239300,12,1506799,1507173,forward
PBANKA_1239400,12,1508695,1509399,forward
PBANKA_1239500,12,1510372,1510794,reverse
PBANKA_1239600,12,1512396,1514890,reverse
PBANKA_1239700,12,1517104,1519773,forward
PBANKA_1239800,12,1524900,1526843,forward
PBANKA_1239900,12,1529949,1531973,forward
PBANKA_1240000,12,1533792,1538876,forward
PBANKA_1240100,12,1539848,1541155,reverse
PBANKA_1240200,12,1543622,1545037,forward
PBANKA_1240300,12,1545320,1549555,reverse
PBANKA_1240400,12,1550466,1551647,reverse
PBANKA_1240500,12,1552447,1553214,forward
PBANKA_1240600,12,1554592,1555485,forward
PBANKA_1240700,12,1556715,1558407,forward
PBANKA_1240800,12,1558563,1560659,reverse
PBANKA_1240900,12,1561473,1562537,forward
PBANKA_1241000,12,1563630,1565817,reverse
PBANKA_1241100,12,1567457,1568425,reverse
PBANKA_1241200,12,1569791,1570873,forward
PBANKA_1241300,12,1572389,1575931,forward
PBANKA_1241400,12,1577620,1578045,forward
PBANKA_1241500,12,1579010,1580998,reverse
PBANKA_1241600,12,1582111,1582854,reverse
PBANKA_1241700,12,1583867,1584873,forward
PBANKA_1241800,12,1585324,1588252,reverse
PBANKA_1241900,12,1589931,1590833,reverse
PBANKA_1242000,12,1592580,1594656,reverse
PBANKA_1242100,12,1596025,1597932,reverse
PBANKA_1242200,12,1599776,1600309,forward
PBANKA_1242300,12,1601845,1603291,forward
PBANKA_1242400,12,1603715,1606551,reverse
PBANKA_1242421,12,1607929,1608001,forward
PBANKA_1242441,12,1608882,1608964,reverse
PBANKA_1242500,12,1609445,1611343,forward
PBANKA_1242600,12,1611743,1612117,reverse
PBANKA_1242700,12,1613223,1616759,reverse
PBANKA_1242800,12,1618656,1620411,reverse
PBANKA_1242900,12,1621229,1622917,reverse
PBANKA_1243000,12,1625719,1627894,forward
PBANKA_1243100,12,1628696,1630599,forward
PBANKA_1243200,12,1630795,1631103,reverse
PBANKA_1243300,12,1631867,1632475,reverse
PBANKA_1243400,12,1633856,1635433,reverse
PBANKA_1243500,12,1636771,1638519,reverse
PBANKA_1243600,12,1639527,1641638,reverse
PBANKA_1243700,12,1643331,1644084,reverse
PBANKA_1243800,12,1645293,1646335,forward
PBANKA_1243900,12,1648409,1653944,forward
PBANKA_1244000,12,1654884,1656011,forward
PBANKA_1244051,12,1656568,1656640,forward
PBANKA_1244100,12,1657537,1660428,reverse
PBANKA_1244200,12,1662490,1667711,forward
PBANKA_1244300,12,1669338,1670609,reverse
PBANKA_1244400,12,1672953,1673213,reverse
PBANKA_1244500,12,1675335,1676152,forward
PBANKA_1244600,12,1677616,1679172,reverse
PBANKA_1244700,12,1681795,1685867,forward
PBANKA_1244800,12,1686166,1690785,reverse
PBANKA_1244900,12,1691614,1695134,forward
PBANKA_1245000,12,1695232,1696646,reverse
PBANKA_1245100,12,1697577,1700537,forward
PBANKA_1245150,12,1700672,1701243,reverse
PBANKA_1245200,12,1701636,1703831,forward
PBANKA_1245300,12,1704400,1712010,reverse
PBANKA_1245400,12,1713800,1715800,forward
PBANKA_1245500,12,1716956,1724515,reverse
PBANKA_1245600,12,1725773,1726414,reverse
PBANKA_1245700,12,1726893,1728248,forward
PBANKA_1245800,12,1728559,1731777,reverse
PBANKA_1245821,12,1735034,1737075,forward
PBANKA_1245841,12,1737441,1737575,forward
PBANKA_1245861,12,1737880,1741657,forward
PBANKA_1245900,12,1745696,1747027,reverse
PBANKA_1245920,12,1749844,1750546,forward
PBANKA_1246100.1,12,1751985,1753078,reverse
PBANKA_1246100.2,12,1751637,1753078,reverse
PBANKA_1246121,12,1756865,1757986,forward
PBANKA_1246141,12,1759425,1761000,reverse
PBANKA_1246161,12,1762727,1764166,reverse
PBANKA_1246200,12,1767227,1767929,forward
PBANKA_1246300,12,1771281,1772406,forward
PBANKA_1246400,12,1775287,1776440,forward
PBANKA_1246500,12,1778790,1779982,forward
PBANKA_1246600,12,1782188,1783118,forward
PBANKA_1246700,12,1786164,1787292,forward
PBANKA_1246800,12,1789656,1790807,forward
PBANKA_1246900,12,1793285,1794408,forward
PBANKA_1246921,12,1797123,1799215,forward
PBANKA_1246941,12,1799694,1801132,reverse
PBANKA_1246961,12,1802250,1803164,forward
PBANKA_1246981,12,1805985,1807194,forward
PBANKA_1300011,13,1959,3581,forward
PBANKA_1300021,13,5334,6447,reverse
PBANKA_1300031,13,9608,10509,reverse
PBANKA_1300041,13,12580,13493,reverse
